1932	忌	4	2608	252	
1933	荠	4	2730	207	
1934	祭	4	2894	159	
1935	蓟	4	3008	141	
1936	伎	4	3152	101	
1937	冀	4	3351	110	
1938	悸	4	3910	31	
1939	寂	4	3933	51	
1940	稷	4	4048	25	
1941	妓	4	4086	27	
1942	骥	4	4275	47	# 按附录三，升至4级字。
1943	鲚	5	4364	16	
1944	暨	5	4534	13	
1945	偈	5	4828	7	
1946	霁	5	5004	6	
1947	髻	5	5013	6	
1948	穄	5	5658	2	
1949	洎	5	5991	1	
1950	罽	5	6182	1	
1951	加	1	68	52050	
1952	家	1	83	47071	
1953	夹	2	907	3914	
1954	嘉	3	2148	496	
1955	佳	3	2183	468	
1956	枷	4	2925	152	
1957	痂	4	3409	93	
1958	镓	5	4194	20	# 原文作“鎵”，由于“镓”在2312而“鎵”不在，故改正。
1959	迦	5	4553	12	
1960	浃	5	4931	20	
1961	袈	5	5126	5	
1962	葭	5	5374	3	
1963	笳	5	5739	2	
1964	荚	4	2412	339	
1965	颊	4	2736	205	
1966	郏	4	3620	51	
1967	戛	4	3662	44	
1968	铗	4	3824	35	
1969	蛱	5	4317	17	
1970	甲	2	809	4856	
1971	假	2	1044	3018	
1972	钾	3	1576	1203	
1973	贾	3	2026	599	
1974	䖬	4	2696	220	
1975	胛	4	3664	44	
1976	斝	5	4851	7	
1977	𡊠	5	5030	5	
1978	榎	5	6055	1	
1979	岬	5	6083	5	
1980	架	2	787	5065	
1981	价	2	805	4872	
1982	稼	3	2038	594	
1983	驾	3	2095	544	
1984	嫁	3	2324	383	
1985	间	1	152	33752	
1986	坚	1	349	15460	
1987	艰	2	918	3823	
1988	尖	2	979	3398	
1989	肩	3	1428	1544	
1990	歼	3	1498	1377	
1991	监	3	1532	1283	
1992	兼	3	1582	1197	
1993	奸	3	2047	586	
1994	煎	4	2723	224	# 按3级字定义，降至4级字。
1995	鲣	4	4168	21	
1996	缄	5	4577	11	
1997	笺	5	4649	10	
1998	缣	5	4799	8	
1999	犍	5	4855	7	
2000	㭴	5	5214	4	
2001	蒹	5	5596	2	
2002	检	1	540	8797	
2003	减	2	631	7003	
2004	简	2	753	5427	
2005	碱	2	1221	2213	
2006	剪	2	1276	2130	
2007	柬	2	1306	1962	
2008	茧	3	1868	760	
2009	俭	3	2089	547	
2010	拣	4	2407	339	
2011	硷	4	2845	171	
2012	捡	4	3057	117	
2013	睑	4	3711	40	
2014	翦	4	3916	31	
2015	锏	5	4806	8	
2016	戬	5	5093	5	
2017	谫	5	6254	1	
2018	笕	5	6270	1	
2019	趼	5	6299	1	
2020	蹇	5	6305	6	
2021	⿰鱼咸	5	6365	1	
2022	件	1	156	33311	
2023	建	1	235	23874	
2024	见	1	281	18970	
2025	践	2	601	7436	
2026	渐	2	1026	3126	
2027	键	2	1132	2650	
2028	健	2	1293	1985	
2029	鉴	3	1423	1554	
2030	剑	3	1899	727	
2031	舰	3	2016	612	
2032	箭	3	2083	551	
2033	贱	3	2343	376	
2034	溅	4	2600	256	
2035	荐	4	2668	229	
2036	涧	4	3345	71	
2037	僭	4	3660	46	
2038	槛	4	3900	31	
2039	谏	4	4027	26	
2040	腱	5	4266	18	
2041	踺	5	4665	10	
2042	饯	5	5260	4	
2043	楗	5	6058	1	
2044	牮	5	6068	1	
2045	⿰山间	5	6084	1	
2046	将	1	292	18379	
2047	江	2	634	6927	
2048	浆	3	1395	1637	
2049	疆	3	1680	1009	
2050	姜	3	2575	419	
2051	僵	3	2310	389	
2052	缰	4	4024	26	
2053	豇	4	4162	21	
2054	礓	5	5246	4	
2055	⿰虫姜	5	6322	1	
2056	讲	1	505	9632	
2057	蒋	3	1426	1549	# 按2级字定义，降至3级字。
2058	奖	3	2025	599	
2059	桨	4	3282	80	
2060	耩	5	4501	13	
2061	降	1	474	10587	
2062	匠	4	2656	234	
2063	酱	4	2938	150	
2064	绛	4	3468	60	
2065	犟	5	4434	14	
2066	糡	5	6293	1	
2067	交	1	394	13347	
2068	胶	2	1143	2575	
2069	浇	2	1175	2421	
2070	焦	2	1259	2100	
2071	郊	3	1737	915	
2072	骄	3	2173	477	
2073	礁	3	2399	344	
2074	蕉	4	2725	264	
2075	椒	4	3055	130	
2076	娇	4	3262	83	
2077	跤	4	3866	34	
2078	姣	4	3883	32	
2079	茭	4	4090	37	
2080	艽	4	4142	22	
2081	蛟	5	4587	11	
2082	𨱓	5	4662	10	
2083	鲛	5	4664	10	
2084	峧	5	6080	1	
2085	鹪	5	6339	1	
2086	嚼	4	2831	181	
2087	角	1	473	10633	
2088	脚	2	873	4224	
2089	铰	3	1921	704	
2090	搅	3	2073	558	
2091	剿	3	2185	466	
2092	绞	4	2443	324	
2093	缴	4	2501	299	
2094	矫	4	2633	242	
2095	狡	4	2761	196	
2096	饺	4	4126	22	
2097	侥	5	4202	19	
2098	皎	5	4485	13	
2099	徼	5	5292	3	
2100	佼	5	5533	3	
2101	较	1	211	25883	
2102	教	1	241	23269	
2103	叫	2	697	6119	
2104	酵	3	1692	989	
2105	窖	4	2626	245	
2106	轿	4	3700	41	
2107	峤	5	4944	6	
2108	窌	5	5100	5	
2109	滘	5	5395	3	
2110	爝	5	6138	1	
2111	阶	1	43	69522	
2112	接	1	220	25104	
2113	揭	2	1163	2467	# 按1级字定义，降至2级字。
2114	街	3	1474	1440	
2115	皆	3	1829	810	
2116	秸	3	2335	379	
2117	疖	5	4640	10	
2118	嗟	5	5039	7	
2119	结	1	115	40584	
2120	节	1	329	16482	
2121	截	2	1115	2715	
2122	洁	3	1369	1717	
2123	杰	3	1699	980	
2124	竭	3	1756	892	
2125	捷	3	2220	441	
2126	劫	4	2964	142	
2127	拮	4	3517	55	
2128	睫	4	3946	29	
2129	碣	5	4304	17	
2130	桔	4	4341	28	# 按附录三，升至4级字。
2131	桀	5	4478	16	
2132	孑	5	4680	12	
2133	颉	5	4999	6	
2134	羯	5	5007	6	
2135	讦	5	5089	5	
2136	诘	5	5090	5	
2137	解	1	192	27794	
2138	姐	3	2299	394	
2139	檞	4	4219	22	# 按附录二，升为4级字。
2140	界	1	372	14599	
2141	介	2	869	4244	
2142	借	2	1336	1827	
2143	届	3	1464	1459	
2144	戒	4	2421	334	
2145	蚧	4	2747	199	
2146	诫	4	2956	144	
2147	芥	4	2979	136	
2148	疥	4	3732	39	
2149	藉	4	3945	29	
2150	堺	5	5576	2	
2151	岕	5	6077	1	
2152	金	1	371	14644	
2153	今	1	439	11401	
2154	斤	1	472	10638	
2155	津	2	1287	2003	
2156	筋	3	1755	893	
2157	巾	4	2569	269	
2158	襟	4	3081	114	
2159	𬬱	5	4529	12	
2160	矜	5	4882	7	
2161	紧	1	468	10744	
2162	仅	2	562	8181	
2163	锦	3	1971	655	
2164	谨	3	2328	381	
2165	槿	5	4856	7	
2166	馑	5	4993	6	
2167	堇	5	5371	3	
2168	瑾	5	5678	7	
2169	进	1	52	62248	
2170	近	1	407	12493	
2171	尽	2	842	4601	
2172	劲	2	1055	2954	
2173	浸	2	1358	1750	
2174	禁	3	1560	1243	
2175	晋	3	2017	610	
2176	靳	4	2403	343	
2177	烬	5	4226	21	
2178	噤	5	5038	5	
2179	觐	5	5256	7	
2180	缙	5	5415	3	
2181	殣	5	6174	1	
2182	经	1	72	49413	
2183	精	1	370	14688	
2184	京	2	566	8153	
2185	晶	2	919	3813	
2186	茎	3	1390	1645	
2187	惊	3	1482	1428	
2188	睛	3	1541	1272	
2189	荆	3	2202	455	
2190	粳	4	2537	284	# 按3级字定义，降至4级字。
2191	兢	4	3033	124	
2192	腈	4	3225	90	
2193	菁	4	3601	53	
2194	鲸	4	3659	44	
2195	泾	4	3759	56	
2196	旌	5	5105	6	
2197	猄	5	6073	1	
2198	井	2	980	3379	
2199	景	2	1190	2362	
2200	警	2	1302	1974	
2201	颈	3	1845	790	
2202	阱	4	2914	155	
2203	肼	5	4859	7	
2204	㘫	5	5031	5	
2205	儆	5	5139	7	
2206	⿰亻井	5	5856	1	
2207	憬	5	6025	3	
2208	璟	5	6122	1	
2209	径	1	538	8879	
2210	境	2	1035	3080	
2211	镜	2	1088	2798	
2212	静	2	1119	2696	
2213	竟	2	1269	2067	
2214	净	3	1425	1551	# 按2级字定义，降至3级字。
2215	竞	3	1718	947	
2216	敬	3	1889	740	
2217	胫	4	2602	256	# 按3级字定义，降至4级字。
2218	痉	4	3190	96	
2219	靖	4	3296	79	
2220	迳	5	4174	20	
2221	婧	5	4525	12	
2222	弪	5	5184	4	
2223	𠇹	5	5864	1	# 原文作“⿰亻圣”，按音修正。
2224	倞	5	5867	1	
2225	竫	5	6187	1	
2226	炯	4	3757	52	
2227	窘	4	3790	36	
2228	侰	5	4371	15	
2229	迥	4	4561	35	# 按附录三，升至4级字。
2230	冂	5	5288	3	
2231	究	1	383	13879	
2232	纠	3	1895	736	# 按2级字定义，降至3级字。
2233	揪	4	3058	117	
2234	鸠	4	3604	49	
2235	赳	4	4124	22	
2236	啾	5	4759	10	
2237	九	1	262	20259	
2238	久	2	904	3939	
2239	酒	3	1444	1496	
2240	灸	4	2935	150	
2241	韭	4	2992	136	
2242	玖	4	3589	53	
2243	就	1a	41	73271	
2244	旧	2	586	7737	
2245	救	2	1273	2060	
2246	臼	3	2368	362	
2247	厩	4	2939	175	
2248	舅	4	3042	122	
2249	桕	4	3691	46	
2250	疚	4	4023	26	
2251	咎	4	4211	28	# 按附录三，升至4级字。
2252	鹫	5	6343	1	
2253	居	2	1212	2237	
2254	疽	4	2703	218	
2255	拘	4	2836	134	
2256	驹	4	3127	107	
2257	鞠	4	4071	23	
2258	趄	5	4410	15	
2259	锔	5	4805	8	
2260	狙	5	4946	6	
2261	掬	5	5172	5	
2262	㕇	5	5281	3	
2263	苴	5	5364	9	
2264	抅	5	6033	1	
2265	琚	5	6117	1	
2266	局	2	612	7246	
2267	橘	4	2439	325	
2268	菊	4	2561	273	
2269	𱉐	5	6310	1	# 原文作“⿰贝鳥”，将半简字正形为“𱉐”。按4级字定义，降至5级字。
2270	举	2	619	7073	
2271	矩	3	1499	1385	
2272	咀	4	2679	211	
2273	沮	4	3743	38	
2274	莒	5	4611	10	
2275	榉	5	4626	10	
2276	榘	5	4875	7	
2277	𨟭	5	5888	1	# 原文作“⿱𥫗⿰膚阝”。应当可认同，或可正形。应同“筥”而非“莒”。
2278	椇	5	6048	1	
2279	筥	5	6280	1	
2280	𥴧	5	6286	1	
2281	龃	5	6351	1	
2282	具	1	306	17972	
2283	据	1	350	15427	
2284	距	2	774	5192	
2285	句	2	1024	3132	
2286	聚	2	1136	2612	
2287	巨	2	1185	2317	
2288	剧	2	1227	2202	
2289	锯	3	1633	1099	
2290	拒	3	1727	934	
2291	俱	3	2396	345	
2292	惧	4	2533	285	
2293	踞	4	3250	86	
2294	炬	4	3252	85	
2295	苣	4	3482	61	
2296	飓	4	3875	32	
2297	遽	5	4554	14	
2298	倨	5	5538	2	
2299	娟	3	2340	377	
2300	捐	4	2460	315	
2301	鹃	4	3254	85	
2302	涓	5	4471	16	
2303	镌	5	4983	6	
2304	蠲	5	6333	1	
2305	卷	2	674	6422	
2306	倦	4	2855	149	
2307	绢	4	3006	132	
2308	眷	5	4642	10	
2309	隽	5	4645	10	
2310	撅	4	3655	45	
2311	𪮖	5	4836	7	# 原文字头作“撧”，按说明修正。
2312	决	1	242	23243	
2313	觉	1	454	11012	
2314	绝	2	748	5477	
2315	掘	3	1636	1097	
2316	蕨	4	2678	225	
2317	爵	4	2750	198	
2318	獗	4	3693	47	
2319	倔	4	3708	42	
2320	攫	4	3718	85	
2321	抉	4	3840	34	
2322	诀	4	3896	31	
2323	厥	4	3948	43	
2324	橛	5	4297	18	
2325	镢	5	4311	17	
2326	蹶	5	4499	13	
2327	䦆	5	4984	6	
2328	崛	5	5057	8	
2329	孓	5	5149	5	
2330	矍	5	5266	4	
2331	⿰阝厥	5	5300	3	
2332	谲	5	5707	4	
2333	珏	5	6113	3	
2334	玦	5	6115	1	
2335	𰽤	5	6192	1	
2336	军	1	217	25031	
2337	均	1	459	10951	
2338	菌	2	613	7223	
2339	君	3	1518	1321	
2340	钧	5	4591	11	
2341	俊	3	2277	405	
2342	峻	4	2548	278	
2343	郡	4	2899	158	
2344	骏	4	3401	66	
2345	竣	4	3489	57	
2346	浚	4	3924	31	
2347	捃	5	5083	5	
2348	珺	5	5674	2	
2349	畯	5	5803	1	
2350	埈	5	5915	1	
2351	喀	3	2229	435	
2352	咖	4	3040	122	
2353	卡	2	867	4271	
2354	咯	4	3543	73	
2355	咔	5	4243	18	
2356	开	1	120	38447	
2357	揩	4	3690	44	
2358	锎	5	6198	1	
2359	凯	3	2080	553	
2360	慨	4	2683	223	
2361	楷	4	4148	39	
2362	锴	5	4594	11	
2363	铠	5	4712	9	
2364	恺	5	5335	3	
2365	闿	5	5910	1	
2366	忾	5	4291	17	
2367	刊	2	1240	2151	
2368	勘	3	2180	471	
2369	堪	4	2493	302	
2370	戡	5	4421	14	
2371	龛	5	4526	10	
2372	坎	3	2130	510	
2373	砍	3	2187	464	
2374	侃	5	5021	5	
2375	莰	5	5367	3	
2376	看	1	188	27975	
2377	瞰	5	4403	15	
2378	康	2	1315	1908	
2379	糠	3	2236	429	
2380	慷	4	3427	63	
2381	扛	3	2219	441	
2382	抗	1	543	8787	
2383	炕	3	2084	551	
2384	亢	4	3287	88	
2385	钪	5	4980	6	
2386	伉	5	5858	1	
2387	尻	4	4089	23	
2388	考	2	603	7388	
2389	烤	3	2225	478	
2390	栲	4	3304	77	
2391	拷	4	3782	37	
2392	𠱼	5	5561	2	
2393	靠	2	605	7377	
2394	铐	5	4309	17	
2395	犒	5	6049	2	
2396	科	1	322	16683	
2397	颗	3	1456	1476	
2398	柯	3	2012	613	
2399	棵	3	2040	592	
2400	轲	4	2690	289	
2401	苛	4	3283	128	
2402	蝌	4	3308	77	
2403	稞	4	3396	67	
2404	坷	4	3584	63	
2405	磕	4	3599	49	
2406	颏	4	4050	25	
2407	钶	5	4444	14	
2408	珂	5	4528	16	
2409	瞌	5	4586	11	
2410	窠	5	4800	8	
2411	髁	5	4811	8	
2412	匼	5	5289	3	
2413	砢	5	5804	1	
2414	疴	5	6161	1	
2415	壳	2	1002	3244	
2416	咳	3	2274	462	
2417	可	1	48	65738	
2418	渴	3	2241	426	
2419	岢	5	6089	1	
2420	克	1	212	25846	
2421	刻	2	604	7382	
2422	客	2	990	3335	
2423	课	2	1123	2686	# 原文字频数为8，难以置信，取1988年表的数据。
2424	恪	5	4337	16	
2425	𠳭	5	5556	3	
2426	氪	5	5508	2	
2427	嗑	5	5566	2	
2428	锞	5	6202	1	
2429	肯	3	1443	1499	
2430	垦	3	2261	413	
2431	恳	3	2385	353	
2432	啃	4	2857	169	
2433	坑	3	1566	1226	
2434	吭	4	3038	150	
2435	铿	4	3548	53	
2436	空	1	434	11595	
2437	崆	5	6086	1	
2438	孔	1	215	25585	
2439	恐	3	1880	752	
2440	控	2	694	6145	
2441	抠	4	4465	34	# 按附录三，升至4级字。
2442	芤	5	5953	1	
2443	眍	5	6223	1	
2444	口	1	366	14827	
2445	扣	3	1992	636	
2446	寇	4	2590	258	
2447	蔻	4	3776	37	
2448	叩	4	4011	30	
2449	筘	5	6272	1	
2450	枯	3	1431	1536	
2451	哭	3	2300	393	
2452	窟	4	3823	35	
2453	堀	5	5315	4	
2454	骷	5	6369	1	
2455	苦	1	546	8748	
2456	楛	5	5637	2	
2457	库	2	1073	2847	
2458	酷	3	1963	664	
2459	裤	4	2665	231	
2460	喾	5	5837	1	
2461	夸	3	2238	428	
2462	垮	3	2210	451	
2463	侉	5	5863	1	
2464	跨	3	1705	968	
2465	挎	4	3153	101	
2466	胯	4	3258	86	
2467	骻	5	6371	1	
2468	快	1	548	8717	
2469	块	2	665	6492	
2470	侩	4	3196	99	
2471	筷	4	3435	63	
2472	哙	5	4604	10	
2473	脍	5	5203	7	
2474	狯	5	6072	1	
2475	宽	2	788	5065	
2476	髋	5	4199	20	
2477	款	3	1789	855	
2478	窾	5	5827	1	
2479	框	3	1759	888	
2480	筐	4	2643	240	
2481	匡	4	4138	32	
2482	哐	5	4916	6	
2483	诓	5	6248	1	
2484	狂	3	1527	1288	
2485	诳	5	5091	5	
2486	夼	5	4414	14	
2487	况	1	368	14731	
2488	矿	2	796	4954	
2489	眶	4	2681	225	
2490	旷	4	3240	87	
2491	邝	5	5859	5	
2492	亏	3	2223	439	
2493	窥	4	3439	62	
2494	悝	4	3803	36	
2495	盔	4	3860	33	
2496	岿	5	5613	2	
2497	奎	3	2027	724	
2498	魁	4	2910	156	
2499	葵	4	2972	138	
2500	夔	4	4013	26	
2501	逵	4	4837	73	# 按附录三，升至4级字。
2502	喹	5	5318	3	
2503	揆	5	5343	3	
2504	𢌳	5	5488	2	# 原文作“⿱爫廾”，按音正形。
2505	猤	5	5654	2	
2506	睽	5	5693	2	
2507	傀	4	2856	169	
2508	䞨	5	5813	1	
2509	溃	3	1980	649	
2510	馈	3	2158	487	
2511	愧	4	2929	151	
2512	匮	5	4823	7	
2513	聩	5	5516	2	
2514	愦	5	5666	2	
2515	蒉	5	5972	1	
2516	昆	2	1345	1788	
2517	醌	4	3181	97	
2518	坤	4	3442	98	
2519	琨	5	4854	9	
2520	锟	5	5723	2	
2521	鲲	5	5766	2	
2522	焜	5	5805	1	
2523	捆	4	2559	273	
2524	困	2	762	5294	
2525	扩	2	883	4176	
2526	括	2	952	3575	
2527	阔	3	1558	1250	
2528	廓	4	2612	259	
2529	蛞	5	4651	10	
2530	筈	5	4880	7	
2531	拉	1	354	15113	
2532	垃	4	2538	282	
2533	邋	5	4338	16	
2534	旯	5	4307	17	
2535	磖	5	5684	2	
2536	喇	4	2743	318	
2537	蜡	3	1882	751	
2538	腊	3	1976	752	# 按附录三，原少计100次。
2539	辣	3	2326	382	
2540	啦	2	1250	2123	
2541	鞡	5	6349	1	
2542	来	1a	32	81220	
2543	莱	3	1475	1438	
2544	铼	5	4494	13	
2545	徕	5	4552	11	
2546	𫪁	5	5197	4	# 原文作“唻”，因“𫪁”与“唻”均不在2312，取简化字“𫪁”。
2547	梾	5	5640	2	
2548	涞	5	5998	4	
2549	崃	5	6082	1	
2550	赖	3	1742	906	
2551	癞	4	3911	31	
2552	籁	5	4802	8	
2553	濑	5	4869	13	
2554	赉	5	5522	2	
2555	睐	5	5692	2	
2556	兰	2	909	3911	
2557	蓝	3	1764	879	
2558	栏	3	1898	729	
2559	篮	3	2174	476	
2560	拦	3	2204	454	
2561	澜	4	2858	169	
2562	镧	4	3068	116	
2563	谰	4	3228	89	
2564	阑	4	3686	42	
2565	岚	4	4058	26	
2566	婪	4	4062	41	
2567	褴	5	5123	5	
2568	襕	5	5440	3	
2569	斓	5	5794	1	
2570	览	3	1611	1141	
2571	榄	3	2372	363	
2572	懒	4	2748	198	# 按3级字定义，降至4级字。
2573	缆	4	2759	196	
2574	揽	4	3359	75	
2575	罱	5	6178	1	
2576	烂	3	1488	1423	
2577	滥	4	2520	292	
2578	啷	5	5323	4	
2579	郎	3	2101	538	
2580	狼	3	2149	496	
2581	琅	4	2854	170	
2582	廊	4	2884	162	
2583	榔	4	3281	84	
2584	𨱍	4	3327	74	
2585	螂	5	4443	14	
2586	朗	3	1451	1484	
2587	浪	2	1346	1787	
2588	莨	5	5053	5	
2589	捞	3	2039	593	
2590	劳	1	320	16838	
2591	牢	3	1353	1570	# 按附录三，原多计200次。按2级字定义，降至3级字。
2592	痨	5	4792	8	
2593	崂	5	4872	7	
2594	醪	5	5000	6	
2595	老	1	299	18163	
2596	姥	4	3424	64	
2597	铑	4	3656	44	
2598	佬	4	4076	23	
2599	涝	3	1810	832	
2600	烙	4	2818	179	
2601	酪	4	3236	88	
2602	唠	4	3530	54	
2603	嫪	5	4289	17	
2604	耢	5	4295	17	
2605	乐	2	1196	2335	
2606	勒	2	1197	2325	
2607	叻	5	4839	7	
2608	鳓	5	5273	4	
2609	泐	5	6000	1	
2610	了	1a	5	177299	
2611	雷	2	1021	3143	
2612	擂	4	2807	182	
2613	镭	4	3222	90	
2614	罍	5	4585	11	
2615	羸	5	5146	4	
2616	累	2	1192	2358	
2617	垒	3	2082	552	
2618	蕾	4	2429	329	
2619	儡	4	2835	174	
2620	磊	4	3731	39	
2621	耒	5	5002	6	
2622	㿔	5	6169	1	
2623	诔	5	6247	1	
2624	类	1	336	16122	
2625	泪	3	2090	547	
2626	肋	4	2557	274	
2627	嘞	5	5326	3	
2628	棱	3	1642	1092	
2629	楞	4	2453	320	
2630	塄	5	5571	2	
2631	冷	2	726	5748	
2632	愣	5	6020	12	
2633	离	1	390	13544	
2634	厘	2	745	5532	
2635	黎	2	1272	2060	
2636	犁	3	1885	746	
2637	梨	3	1928	697	
2638	藜	4	3298	80	
2639	篱	4	3362	70	
2640	狸	4	3418	65	
2641	漓	4	3800	48	
2642	蓠	5	4517	12	
2643	罹	5	4583	11	
2644	鲡	5	4903	7	
2645	黧	5	5018	6	
2646	骊	5	5662	6	
2647	鹂	5	5757	2	
2648	理	1	90	44824	
2649	里	1	117	38790	
2650	李	2	756	5339	
2651	礼	2	1017	3173	
2652	鲤	3	2283	403	
2653	锂	4	2965	142	
2654	醴	4	4125	22	
2655	澧	4	4157	28	
2656	俚	5	5137	10	
2657	蠡	5	5737	2	
2658	鳢	5	6366	1	
2659	力	1	73	49403	
2660	利	1	158	32340	
2661	立	1	231	24155	
2662	历	1	361	14933	
2663	例	2	583	7821	
2664	粒	2	712	6057	# 按附录三，原少计100次。
2665	隶	2	905	3939	
2666	励	3	1442	1500	
2667	丽	3	1758	891	
2668	厉	3	1805	835	
2669	砾	3	2253	419	
2670	吏	3	2306	473	
2671	沥	4	2488	304	# 按3级字定义，降至4级字。
2672	栗	4	2517	294	# 按3级字定义，降至4级字。
2673	痢	4	2822	178	# 按3级字定义，降至4级字。
2674	栎	4	3045	122	
2675	荔	4	3079	121	
2676	鬲	4	3342	72	
2677	蛎	4	3570	51	
2678	莉	4	3744	46	
2679	疬	4	3954	29	
2680	雳	4	4104	23	
2681	笠	5	4490	13	
2682	郦	5	4674	9	
2683	俐	5	4829	8	
2684	苈	5	4843	7	
2685	戾	5	4848	7	
2686	枥	5	5070	8	
2687	⿸疒厉	5	5201	4	
2688	砺	5	5244	4	
2689	㕸	5	5558	2	
2690	莅	5	5954	1	
2691	溧	5	6008	1	
2692	⿰牛历	5	6065	1	
2693	璃	3	1418	1565	
2694	哩	3	2215	444	
2695	蜊	5	4319	17	
2696	娌	5	5937	1	
2697	俩	3	1930	691	
2698	连	1	269	19643	
2699	联	1	334	16187	
2700	莲	3	2267	412	
2701	帘	4	2458	317	
2702	鲢	4	2483	306	
2703	廉	3	2574	374	# 按4级字定义，升至3级字。
2704	镰	4	2669	229	
2705	怜	4	2726	208	
2706	奁	4	3931	30	
2707	濂	5	4224	19	
2708	涟	5	4572	11	
2709	蠊	5	4996	6	
2710	裢	5	6312	1	
2711	脸	2	1251	2121	
2712	敛	4	2864	168	
2713	蔹	5	4964	6	
2714	琏	5	5672	2	
2715	练	2	704	6047	
2716	炼	2	1059	2943	
2717	链	2	1247	2125	
2718	恋	4	2873	165	
2719	楝	4	3799	36	
2720	浰	5	5630	2	
2721	殓	5	6173	1	
2722	量	1	78	48114	
2723	良	2	659.2	6526	
2724	粮	2	702	6068	
2725	梁	2	1218	2219	
2726	凉	3	1709	965	# 按2级字定义，降至3级字。
2727	粱	3	1952	671	# 按2级字定义，降至3级字。
2728	椋	4	3654	45	
2729	⿰山粱	5	6587	1	
2730	两	1	126	37230	
2731	魉	5	6347	1	
2732	亮	2	1045	3017	
2733	辆	3	1872	758	
2734	晾	4	2760	196	
2735	谅	4	3123	107	
2736	踉	5	4445	14	
2737	撩	4	3533	57	
2738	蹽	5	5746	2	
2739	疗	2	978	3431	# 按附录三，原少计20次。
2740	辽	3	1529	1286	
2741	僚	3	1876	753	
2742	聊	4	2852	170	
2743	寮	4	2941	148	
2744	燎	4	3694	76	
2745	缭	4	3852	34	
2746	寥	4	3884	54	
2747	獠	5	4228	19	
2748	嘹	4	4421	42	# 按附录三，升至4级字。
2749	橑	5	4874	7	
2750	𤉲	5	6137	1	
2751	鹩	5	6340	1	
2752	蓼	4	3644	49	
2753	钌	5	4590	11	
2754	潦	5	4767	8	
2755	瞭	5	5473	3	
2756	料	1	268	19816	
2757	撂	4	3248	86	
2758	廖	4	3301	185	
2759	镣	4	3625	47	
2760	尥	5	5277	3	
2761	咧	4	3018	141	
2762	列	1	339	16031	
2763	裂	2	701	6069	
2764	烈	2	738	5651	
2765	劣	3	1939	684	
2766	猎	4	2729	207	
2767	鬣	4	3484	58	
2768	趔	4	4101	23	
2769	冽	4	4546	36	# 按附录三，升至4级字。
2770	埒	5	4834	7	
2771	林	1	194	27669	
2772	磷	2	917	3825	
2773	临	2	1009	3215	
2774	邻	3	1697	984	
2775	鳞	3	1820	821	
2776	淋	3	1927	699	
2777	啉	4	2871	166	
2778	霖	4	3078	114	
2779	琳	4	3499	56	
2780	麟	4	3653	45	
2781	粼	5	4250	18	
2782	嶙	4	4481	22	# 按附录三，升至4级，原少〈新闻〉9次。
2783	𬴊	5	6104	1	
2784	凛	4	3879	76	
2785	檩	5	4695	9	
2786	廪	5	5608	2	
2787	⿸厂禀	5	5946	1	
2788	懔	5	6027	1	
2789	吝	4	3522	55	
2790	躏	4	3591	50	
2791	膦	5	4941	6	
2792	蔺	5	5179	4	
2793	赁	5	5521	2	
2794	恡	5	6019	1	
2795	拎	4	3777	38	
2796	零	2	739	5618	
2797	灵	2	1179	2405	
2798	〇	2	1207	2256	
2799	龄	2	1332	1838	
2800	凌	3	1521	1307	
2801	铃	3	1525	1291	
2802	陵	3	1955	668	
2803	菱	4	2952	152	
2804	苓	4	3226	112	
2805	鲮	4	3456	61	
2806	蛉	4	3469	60	
2807	玲	4	3545	173	
2808	柃	4	4029	26	
2809	酃	4	4116	22	
2810	羚	5	4238	19	
2811	囹	5	4373	1	
2812	翎	5	4436.2	14	
2813	聆	5	4436	14	
2814	伶	5	4454	21	# 按附录三，升至4级字。按4级字定义，降至5级字。
2815	瓴	5	4538	12	
2816	棂	5	5071	5	
2817	绫	5	5417	3	
2818	淩	5	5631	2	
2819	领	1	216	25412	
2820	岭	2	1333	1836	
2821	另	2	653	6653	
2822	令	2	999	3264	
2823	呤	4	3377	75	
2824	溜	3	2065	569	
2825	蹓	4	3828	35	
2826	𠺕	5	5565	2	
2827	流	1	218	25288	
2828	刘	2	659.1	6538	
2829	留	2	710	5960	
2830	硫	2	1003	3232	
2831	浏	3	1844	805	
2832	瘤	3	2053	580	
2833	馏	3	2059	574	
2834	榴	3	2259	414	
2835	琉	4	3224	90	
2836	鎏	5	4312	17	
2837	骝	5	4746	8	
2838	鹠	5	5760	2	
2839	旒	5	5513	2	
2840	柳	2	1161	2470	
2841	六	1	304	18039	
2842	遛	5	5548	2	
2843	鹨	5	5762	2	
2844	龙	2	1072	2850	
2845	隆	3	1571	1211	
2846	笼	3	1908	720	
2847	聋	4	3389	68	
2848	窿	4	3720	40	
2849	胧	4	4093	23	
2850	咙	4	4207	28	# 按附录三，升至4级字。
2851	砻	5	4483	13	
2852	𠾐	5	4607	10	
2853	珑	5	4853	9	
2854	茏	5	5175	4	
2855	⿰鱼龙	5	5480	3	
2856	𰦭	5	5679	2	
2857	滝	5	6003	1	
2858	⿰禾龙	5	6139	1	
2859	癃	5	6170	1	
2860	眬	5	6234	1	# 原文作“矓”，因“眬”与“矓”均不在2312，取简化字“眬”。
2861	龍-𦚏+石	5	6235	1	
2862	龍-𦚏+鱼	5	6344	1	# 原文作“见上”，即见原编号6235。
2863	垄	3	1666	1035	
2864	拢	3	2398	344	
